Invoice_ID,Vendor_ID,Invoice_Date,Due_Date,Invoice_Amount,Tax_Amount,Total_Amount,Payment_Status,Payment_Date,Processing_Days,Approval_Level,Approved_By,Vendor_Reliability_Score,Transaction_Type,Invoice_Frequency,Avg_Invoice_Amount,Deviation_From_Avg,Fraud_Flag
INV_740829,V292,2023-08-22,2023-05-03,32915.0,4154.94,38408.53,Rejected,2023-09-02,17.0,5,Mike Johnson,7.0,Invoice,48,24701,59.12,
INV_109574,V948,2023-10-24,2023-07-09,59088.0,8904.6,69456.33,Approved,2023-04-10,15.0,4,Mike Johnson,10.0,Invoice,46,14702,88.62,TRUE
INV_341903,V978,2023-01-28,2023-12-05,35241.0,5396.72,39232.94,1,2023-06-05,24.0,2,jane,8.0,Credit Note,28,37393,32.14,TRUE
INV_482585,V216,2023-03-14,2023-09-25,93426.0,9328.71,106292.02,Rejected,2023-01-11,10.0,5,Tom Brown,4.0,invoice,40,47785,80.83,yes
INV_218680,V161,2023-02-08,2023-04-11,10255.0,1273.13,11873.12,Y,2023-07-03,16.0,4,jane,5.0,Credit Note,2,21500,41.05,
INV_208874,V710,2023-04-02,2023-11-12,67724.0,4901.6,79335.45,Rejected,2023-04-17,1.0,1,Sarah Williams,6.0,Credit Note,10,13887,19.82,No
INV_928796,V734,32/01/2023,2023-02-23,29530.0,1951.07,34132.23,Y,2023-01-27,25.0,5,Sarah Williams,9.0,Credit Note,4,15528,66.05,High
INV_313490,V353,2023-10-14,2023-03-24,5237.0,596.57,6170.55,1,2023-07-19,10.0,3,jane,9.0,Credit Note,4,7389,16.67,yes
INV_779423,V252,2023-07-24,2023-11-10,64863.0,8329.34,76175.07,,2023-07-10,25.0,4,jane,6.0,invoice,43,33727,42.09,Low
INV_328117,V405,2023-01-25,2023-05-19,86271.0,5157.33,100839.45,,2023-11-25,13.0,2,Sarah Williams,7.0,Invoice,34,44543,43.36,0
INV_747044,V898,2023-11-17,2023-05-18,18748.0,1181.45,19877.7,Paid,2023-06-20,4.0,1,Sarah Williams,1.0,invoice,37,34204,42.65,1
INV_264832,V842,2023-04-21,2023-05-15,79931.0,13760.45,93038.86,0,2023-12-28,3.0,3,John Smith,6.0,Adjustment,17,7977,66.28,TRUE
INV_598690,V220,2023-09-17,2023-03-05,72165.0,4975.47,76964.9,paid,2023-09-11,9.0,1,Sarah Williams,2.0,Credit ,33,22012,25.76,FALSE
INV_457948,V409,2023-12-19,2023-01-14,75010.0,,80301.2,1,2023-02-08,1.0,2,Mike Johnson,10.0,,43,17129,83.71,
INV_233521,V201,2023-10-04,2023-06-18,16414.0,2896.52,17288.83,0,2023-07-25,11.0,1,John Smith,2.0,,42,22964,38.3,1
INV_913976,V487,2023-07-19,2023-09-02,29332.0,3021.68,33466.58,1,2023-08-05,9.0,2,jane,2.0,Adjustment,49,27474,95.85,0
INV_231532,V331,2023-10-10,2023-10-25,55940.0,3897.38,60026.22,0,2023-10-13,10.0,2,,3.0,Debit Note,17,26236,-48.31,Yes
INV_895798,V472,2023-10-11,2023-07-04,30683.0,4071.89,34150.49,Rejected ,2023-03-19,10.0,2,Tom Brown,9.0,Debit Note,27,48285,23.23,yes
INV_907848,V575,2023-06-23,2023-05-02,17245.0,1105.26,19525.5,0,2023-10-12,27.0,2,Sarah Williams,1.0,Invoice,45,44354,13.82,0
INV_514358,V304,2023-09-16,2023-12-14,74533.0,11412.38,79359.08,Approved,2023-06-25,20.0,1,,3.0,Debit Note,33,10132,80.12,TRUE
INV_221466,V126,2023-08-27,2023-06-28,98884.0,16417.2,115563.01,pending,2023-05-08,6.0,5,john,8.0,invoice,7,36788,45.36,no
INV_878005,V450,2023-03-27,2023-09-03,,5958.16,41680.46,Rejected,2023-06-12,9.0,2,Jane Doe,3.0,Adjustment,26,48039,94.99,1
INV_725044,V164,2023-06-15,2023-08-11,74565.0,9057.53,87972.38,Approved,2023-06-06,6.0,3,Jane Doe,10.0,Adjustment,1,44885,8.13,0
INV_140946,V133,Invalid,2023-03-07,94175.0,11934.03,107422.25,Rejected,2023-04-12,0.0,2,jane,1.0,Credit Note,21,27106,25.31,0
INV_140960,V673,2023-03-27,2023-09-28,58292.0,5289.77,61664.24,1,2023-05-22,12.0,4,,2.0,Invoice,27,33924,47.5,TRUE
INV_332577,V202,2023-07-04,2023-04-03,22610.0,2512.58,26271.19,pending,2023-05-19,3.0,4,John Smith,1.0,Debit Note,45,39556,75.22,1
INV_522726,V424,2023-05-25,2023-11-12,,4566.25,40308.57,Approved ,2023-12-09,1.0,3,John Smith,2.0,Invoice,30,23927,79.68,FALSE
INV_951281,V537,2023-01-12,2023-10-24,56035.0,8195.37,66120.0,Approved,2023-02-05,4.0,1,,5.0,Invoice,11,38096,-41.37,
INV_622991,V963,2023-10-02,2023-01-08,31117.0,3385.48,36398.28,Y,2023-05-21,3.0,4,,1.0,Credit,43,38412,49.45,1
INV_669082,V581,2023-10-03,2023-10-14,34572.0,4464.03,38585.82,Paid,2023-12-09,4.0,2,Jane Doe,10.0,invoice,42,4491,22.56,0
INV_688229,V967,2023-06-09,2023-02-04,96244.0,12691.13,106821.32,paid,2023-01-23,20.0,4,jane,1.0,Invoice,41,40032,47.02,yes
INV_638406,V729,2023-07-07,2023-02-09,59401.0,6237.24,67670.49,0,2023-11-04,-1.0,5,Mike Johnson,8.0,Invoice,48,7322,-13.92,no
INV_235733,V360,2023-11-16,2023-01-15,64777.0,5314.52,70014.3,Rejected ,2023-07-27,13.0,1,John Smith,4.0,Invoice,28,40007,46.41,1 
INV_319823,V209,2023-08-06,2023-06-14,52449.0,7255.14,56215.68,,2023-05-23,24.0,5,Mike Johnson,10.0,Credit Note,33,43734,92.55,Low
INV_120191,V847,2023-05-16,2023-01-22,99185.0,14175.17,109494.49,Pending,2023-01-07,20.0,4,John Smith,4.0,Credit Note,38,32308,-48.93,Low
INV_182849,V349,TBD,2023-02-23,59130.0,3377.6,62146.73,Approved ,2023-02-15,3.0,3,Tom Brown,10.0,Invoice,37,30531,-45.43,no
INV_762035,V444,2023-05-21,2023-05-09,69927.0,11448.29,78827.06,Approved,2023-06-11,16.0,5,Sarah Williams,10.0,Credit Note,23,20176,-21.22,No
INV_532367,V617,2023-11-21,2023-07-22,93188.0,,99486.78,Paid,2023-04-12,9.0,5,Sarah Williams,3.0,Credit Note,12,22656,93.21,0
INV_453169,V584,2023-10-20,2023-10-04,93421.0,16744.54,98641.45,N,2023-06-15,-5.0,1,jane,8.0,Credit,28,19058,63.65,Low
INV_889484,V794,2023-08-22,2023-02-17,72002.0,10292.18,79972.76,Paid,2023-12-04,4.0,4,john,4.0,Credit,37,36544,50.99,Yes
INV_112757,V584,2023-08-26,2023-06-10,8176.0,475.31,9333.39,Approved,2023-01-07,13.0,4,Tom Brown,7.0,Credit,4,28842,6.82,1
INV_363202,V409,2023-11-08,2023-04-27,84795.0,12376.32,98946.77,1,2023-11-24,6.0,2,Sarah Williams,2.0,Adjustment,31,43731,84.04,1
INV_819012,V780,2023-01-10,2023-02-26,90317.0,13358.29,97325.91,Rejected ,2023-03-11,16.0,5,Sarah Williams,6.0,Invoice,5,2448,20.61,FALSE
INV_409499,V252,2023-12-12,2023-06-18,73624.0,9494.66,84547.56,Y,2023-04-27,7.0,5,john,5.0,Adjustment,46,26543,46.6,0
INV_506647,V426,2023-01-14,2023-11-01,68066.0,5709.97,74676.86,,2023-01-05,26.0,2,Tom Brown,2.0,Credit Note,24,2118,0.82,High
INV_553700,V100,2023-01-12,2023-08-03,82407.0,11069.32,88913.58,Approved ,2023-05-17,9.0,1,Sarah Williams,3.0,Credit Note,41,21716,-8.87,No
INV_636241,V569,2023-02-08,2023-05-26,38156.0,5946.15,41152.61,,2023-04-12,4.0,5,,9.0,Credit Note,43,39814,91.76,FALSE
INV_179731,V796,2023-02-03,2023-04-25,66583.0,8338.88,75867.69,paid,2023-01-10,21.0,3,Jane Doe,2.0,invoice,47,30962,94.98,no
INV_340555,V161,2023-02-20,2023-11-13,6994.0,386.07,7931.79,paid,2023-09-20,12.0,3,,4.0,Invoice,7,28162,-43.04,No
INV_982366,V477,2023-07-19,2023-02-03,90235.0,13036.99,100872.56,Approved,2023-11-27,23.0,3,Mike Johnson,4.0,Credit,30,21760,-11.76,Yes
INV_298908,V859,2023-12-18,2023-08-27,23857.0,3703.15,27203.26,N,2023-05-12,21.0,5,John Smith,4.0,,32,46177,83.77,
INV_883597,V925,N/A,2023-10-01,43539.0,4393.83,50887.08,Rejected ,2023-08-03,14.0,4,Jane Doe,4.0,Adjustment,17,49738,-39.93,TRUE
INV_489351,V218,2023-02-25,2023-10-25,60232.0,3641.95,65317.27,Y,2023-05-12,0.0,5,Tom Brown,6.0,Adjustment,39,31073,-28.73,yes
INV_890856,V750,2023-02-02,2023-08-14,28419.0,3941.74,30688.22,Paid,2023-01-18,15.0,4,john,5.0,Invoice,29,27312,64.9,yes
INV_481479,V514,2023-04-20,2023-02-13,86282.0,5676.9,92143.81,Pending,2023-02-04,19.0,1,Jane Doe,8.0,Invoice,20,1439,-6.54,no
INV_913518,V369,2023-05-28,2023-08-08,64018.0,10068.52,75288.33,paid,2023-09-02,13.0,1,Tom Brown,10.0,Credit,48,36042,88.33,no
INV_299777,V297,2023-08-22,2023-01-08,95721.0,13213.18,108060.54,Rejected ,2023-04-09,14.0,4,,4.0,Adjustment,42,30789,-7.99,TRUE
INV_462625,V642,2023-10-17,2023-01-21,16251.0,2136.7,19055.84,Y,2023-05-13,0.0,3,John Smith,7.0,Debit Note,13,20178,45.2,1
INV_736978,V144,2023-12-11,2023-11-12,78155.0,10045.43,83346.02,Y,2023-02-24,10.0,2,john,2.0,,21,20476,20.79,1
INV_283963,V881,2023-08-04,2023-02-25,7916.0,472.99,8790.1,pending,2023-11-16,22.0,2,jane,10.0,Invoice,32,7086,13.44,0
INV_842749,V283,2023-11-10,2023-04-24,146.0,18.94,171.51,Paid,2023-07-05,2.0,3,Mike Johnson,8.0,,11,15990,8.69,0
INV_626313,V725,2023-01-23,2023-06-04,40896.0,6698.88,46557.47,Rejected,2023-01-13,10.0,5,Sarah Williams,9.0,Adjustment,4,29734,49.13,1
INV_863346,V655,2023-12-06,2023-04-02,60534.0,6433.27,66479.01,Approved ,2023-08-19,7.0,5,Mike Johnson,5.0,,7,5733,23.6,
INV_544759,V509,2023-12-22,2023-01-05,66243.0,8545.27,72162.67,Y,2023-12-12,28.0,2,john,9.0,Credit Note,33,4735,-5.64,yes
INV_236978,V495,2023-05-25,2023-01-25,12787.0,802.93,14629.31,Rejected,2023-04-09,30.0,1,Tom Brown,7.0,Credit,32,32001,44.65,Low
INV_446731,V315,2023-01-14,2023-11-18,55575.0,7487.1,58370.36,Rejected ,2023-10-22,9.0,2,Sarah Williams,4.0,,47,4825,5.84,Yes
INV_482184,V146,2023-08-14,2023-04-25,98496.0,10710.53,110535.5,N,2023-03-12,9.0,4,jane,5.0,,33,23292,31.51,Yes
INV_398462,V427,2023-05-10,2023-12-03,21413.0,1846.45,22769.12,Pending,2023-08-19,7.0,1,Mike Johnson,4.0,Credit Note,42,39139,57.16,TRUE
INV_872249,V196,2023-08-25,2023-05-17,98817.0,9652.7,107187.97,0,2023-03-08,26.0,1,Mike Johnson,9.0,Invoice,33,7939,4.54,0
INV_822079,V119,2023-07-01,2023-09-19,57913.0,9160.17,61523.75,Pending,2023-09-08,,3,,4.0,Debit Note,8,48894,-21.06,
INV_131558,V176,2023-02-21,2023-11-27,82128.0,9881.42,88101.28,Y,2023-04-19,30.0,5,Sarah Williams,1.0,Credit Note,3,45631,-45.62,No
INV_963617,V810,2023-01-17,2023-02-06,80128.0,10568.11,93205.93,pending,2023-03-24,19.0,1,Tom Brown,8.0,,33,32762,59.88,1
INV_157367,V206,2023-10-07,2023-10-01,22039.0,3405.85,23297.21,paid,2023-12-04,16.0,1,jane,8.0,Credit,2,10914,62.11,Yes
INV_571413,V475,2023-05-22,2023-12-12,62052.0,6477.15,68876.08,1,2023-10-26,12.0,3,,3.0,Credit Note,25,44869,36.49,Yes
INV_443432,V321,2023-02-02,2023-10-01,54138.0,3067.54,60145.57,Pending,2023-08-18,2.0,1,john,1.0,Credit,12,874,5.83,0
INV_341469,V779,2023-08-03,2023-12-14,30340.0,3863.35,32497.19,pending,2023-07-22,22.0,1,John Smith,6.0,Adjustment,38,35123,20.67,No
INV_507756,V763,2023-11-05,2023-06-20,61480.0,6620.74,67841.22,Approved ,2023-02-06,13.0,1,john,5.0,Debit Note,23,35821,-4.8,no
INV_878180,V988,2023-10-06,2023-12-22,99999999.0,4947.97,40296.72,1,2023-04-08,16.0,4,Mike Johnson,7.0,Debit Note,28,8048,34.98,FALSE
INV_649778,V691,2023-06-22,2023-03-16,71347.0,10575.1,78933.55,0,2023-01-21,3.0,4,Sarah Williams,1.0,Credit,2,20470,1.75,TRUE 
INV_104334,V406,2023-03-26,2023-06-24,78820.0,4131.41,87604.11,pending,2023-06-02,,5,Sarah Williams,4.0,Debit Note,27,44157,86.13,Yes
INV_419736,V329,2023-05-10,2023-08-01,20193.0,3086.63,21575.78,,2023-07-02,3.0,3,Tom Brown,5.0,Credit Note,12,48574,23.32,1
INV_615526,V331,2023-01-21,2023-12-07,20860.0,2658.59,24487.36,Approved ,2023-08-24,11.0,4,,10.0,,3,13583,78.32,0
INV_679322,V384,2023-08-14,2023-05-27,95120.0,9536.09,100923.79,Rejected,2023-10-17,20.0,3,Sarah Williams,4.0,Credit Note,28,8151,11.21,Low
INV_307909,V138,2023-11-01,2023-07-26,45211.0,7766.43,53093.28,Approved,2023-02-05,13.0,3,John ,9.0,Credit Note,49,34951,83.4,0
INV_519943,V279,2023-05-16,2023-02-25,86241.0,8788.36,96940.74,N,2023-12-27,15.0,4,John Smith,4.0,Invoice,20,11535,13.79,0
INV_666979,V793,2023-09-03,2023-06-23,79391.0,14176.13,88420.14,N,2023-02-03,29.0,1,john,3.0,Adjustment,21,46125,-47.89,High
INV_904401,V317,Invalid,2023-04-10,89671.0,5520.06,99084.0,paid,2023-03-13,23.0,3,Sarah Williams,-5.0,,13,2684,21.52,0
INV_551749,V688,2023-01-08,2023-05-22,2940.0,324.66,3100.03,Rejected,2023-07-07,21.0,4,,,Credit,27,18625,6.27,0
INV_676295,V556,2023-03-01,2023-10-03,70158.0,6279.06,75730.5,Pending,2023-10-08,6.0,1,Tom Brown,2.0,,22,16347,98.39,High
INV_144799,V729,2023-12-13,2023-10-20,61356.0,7820.84,67372.19,Pending,2023-06-26,19.0,4,Tom Brown,1.0,Credit Note,10,36209,42.96,yes
INV_107256,V247,2023-04-13,2023-05-15,13041.0,2217.4,13698.99,Pending,2023-08-04,16.0,3,john,1.0,Invoice,47,10288,72.36,0
INV_275735,V997,2023-04-12,2023-09-07,60297.0,5755.07,70385.82,Rejected,2023-01-09,1.0,2,Mike Johnson,2.0,,4,13360,39.21,High
INV_711333,V698,2023-08-26,2023-01-06,46528.0,6443.76,49979.96,Approved,2023-07-24,25.0,1,Sarah Williams,8.0,Debit Note,47,43457,-17.75,1
INV_237627,V132,2023-07-10,2023-02-21,84396.0,11902.13,95910.79,Approved ,2023-09-02,16.0,5,,9.0,Credit Note,2,8464,89.0,0
INV_879828,V910,2023-04-12,2023-03-21,39206.0,6610.18,45026.84,Paid,2023-02-08,10.0,2,Sarah Williams,5.0,Credit,48,14974,58.72,
INV_387323,V923,2023-02-06,2023-01-02,34426.0,2657.45,36402.25,paid,2023-05-14,29.0,4,,9.0,invoice,23,3790,-42.86,FALSE
INV_254908,,2023-10-23,2023-04-12,71313.0,7257.24,83846.57,pending,2023-10-03,22.0,2,jane,6.0,DEBIT,13,17293,41.92,yes
INV_908562,V462,2023-01-11,2023-07-14,88656.0,6668.98,94583.65,Rejected,2023-05-14,14.0,3,Sarah Williams,1.0,Credit Note,50,22390,86.11,Low
INV_688034,V834,2023-09-23,2023-08-07,56246.0,5710.62,63171.96,OK,2023-04-05,15.0,5,Sarah Williams,9.0,Invoice,3,17014,54.23,yes
INV_410942,V534,2023-10-22,2023-03-15,60574.0,3366.45,66384.78,0,2023-05-09,8.0,5,jane,2.0,Adjustment,15,20767,-16.02,0
INV_168909,V773,2023-10-28,2023-07-08,79627.0,4461.46,93076.87,Rejected,2023-09-17,9.0,1,Jane Doe,6.0,invoice,14,49363,-6.89,No
INV_225658,V993,2023-04-17,2023-10-02,36562.0,1847.84,42727.72,paid,2023-05-16,7.0,5,Mike Johnson,1.0,Credit,16,31469,-9.46,High
INV_369288,V674,2023-11-22,2023-03-26,4642.0,243.61,5013.58,Rejected,2023-07-25,25.0,1,jane,,,14,23681,-34.27,High
INV_299338,V267,2023-10-20,2023-03-01,29832.0,2605.91,34631.14,N,2023-12-27,22.0,5,Sarah Williams,6.0,Credit Note,9,14952,13.48,1
INV_878698,V754,2023-11-08,2023-10-20,16553.0,1632.48,17867.65,Pending,2023-01-08,1.0,4,Tom Brown,6.0,Debit Note,45,47365,88.54,0
INV_614380,V291,2023-02-03,2023-07-05,63684.0,4532.36,71508.21,1,2023-09-21,28.0,1,Sarah Williams,4.0,Credit,16,30148,-6.64,High
INV_674016,V991,2023-05-15,2023-04-15,16861.0,1064.5,18852.11,,2023-11-21,11.0,4,john,2.0,Adjustment,27,37545,48.81,FALSE
INV_871390,V453,TBD,2023-09-24,55629.0,3590.13,65573.11,Rejected,2023-09-16,11.0,2,,6.0,Adjustment,27,39203,-22.13,1
INV_288181,V294,2023-03-26,2023-02-19,91982.0,11798.91,100031.52,Pending,2023-06-28,24.0,4,John Smith,10.0,Adjustment,3,31654,-33.82,Low
INV_246515,V679,2023-06-25,2023-03-12,77623.0,13763.03,82131.9,Approved ,2023-11-05,11.0,3,,4.0,invoice,48,47632,-6.15,yes
INV_985517,V474,2023-04-12,2023-05-10,93770.0,12818.35,108394.4,0,2023-11-05,28.0,5,jane,9.0,Credit,16,6996,-0.82,TRUE
INV_264415,V526,2023-08-18,2023-12-11,12900.0,2235.44,14170.38,0,2023-12-24,2.0,2,Jane Doe,3.0,Credit Note,28,39665,69.71,no
INV_803490,V507,2023-11-18,2023-12-28,16194.0,2234.94,18584.0,Approved,2023-08-21,20.0,2,John Smith,4.0,,28,3015,5.07,Yes
INV_996708,V278,2023-07-24,2023-06-10,83123.0,14146.62,94566.09,N,2023-06-21,7.0,2,jane,10.0,Invoice,41,28992,-3.8,
INV_288007,V460,2023-03-07,2023-02-09,26631.0,1878.03,28642.84,paid,2023-09-02,10.0,1,Jane Doe,5.0,invoice,26,2581,38.42,1
INV_410619,V772,2023-02-07,2023-11-07,8181.0,801.99,8814.58,N,2023-04-14,0.0,4,Tom Brown,,,29,23046,-33.34,0
INV_558246,V827,2023-06-18,2023-05-17,7430.0,648.9,8728.9,Approved,2023-12-25,1.0,1,Sarah Williams,1.0,,1,18230,14.59,1
INV_713846,V924,2023-02-24,2023-02-17,73327.0,5439.49,83710.09,Paid,2023-04-22,8.0,2,Tom Brown,1.0,invoice,48,16189,0.3,
INV_393235,V364,2023-09-06,2023-05-04,3727.0,607.22,4387.58,Y,2023-04-12,27.0,4,jane,8.0,Credit Note,2,31158,51.9,High
INV_378529,V754,2023-12-18,2023-11-08,26056.0,2389.39,28136.38,Rejected,2023-03-20,18.0,3,jane,8.0,Adjustment,21,3645,15.48,Low
INV_100415,V812,2023-04-18,2023-10-08,24558.0,3402.54,25911.83,Paid,2023-09-28,0.0,1,,6.0,,12,14484,-15.98,Yes
INV_229262,V437,2023-01-27,2023-12-26,15539.0,1501.55,17383.49,Pending,2023-12-06,-5.0,4,Mike Johnson,10.0,,29,31527,33.73,1
INV_979316,V205,2023-05-01,2023-01-03,77056.0,9560.01,87577.34,Y,2023-12-11,12.0,3,Tom Brown,3.0,,26,47469,-41.41,no
INV_393237,V778,2023-03-15,2023-04-14,48722.0,6983.64,53017.09,Approved ,2023-05-23,20.0,5,jane,6.0,Adjustment,36,7713,8.32,FALSE
INV_544754,V905,2023-09-11,2023-08-13,81053.0,5682.44,90331.36,Rejected,2023-12-23,13.0,1,John ,6.0,Credit,36,45361,-37.79,TRUE
INV_122297,V521,2023-04-25,2023-03-26,79806.0,13786.83,86724.17,N,2023-02-23,3.0,3,John Smith,8.0,Debit Note,15,48955,96.01,Low
INV_600860,V215,2023-02-04,2023-05-03,,2534.18,19362.38,pending,2023-02-17,20.0,2,Tom Brown,1.0,Adjustment,14,21411,67.1,0
INV_932134,V904,2023-04-21,2023-03-16,79492.0,8210.93,93657.58,0,2023-12-20,25.0,3,John Smith,,Credit,27,2417,-45.62,0
INV_832652,V332,2023-11-26,2023-06-15,Negotiable,1850.53,35517.94,pending,2023-03-28,10.0,3,Mike Johnson,2.0,Invoice,36,21572,86.23,TRUE
INV_391982,NA,2023-10-06,2023-09-13,6925.0,422.43,7804.83,0,2023-02-21,1.0,2,,,Credit Note,40,35685,36.78,
INV_512373,V510,2023-02-03,2023-10-20,88587.0,6229.0,102379.25,Pending,2023-03-11,9.0,3,Sarah Williams,9.0,,3,31971,65.6,1
INV_866489,V836,2023-06-04,2023-02-10,62812.0,7965.09,73383.84,,2023-09-07,23.0,2,jane,2.0,,35,20820,38.05,TRUE
INV_363079,V911,2023-08-16,2023-06-08,17759.0,3071.88,20398.21,1,2023-02-24,26.0,3,,7.0,invoice,15,24254,-21.52,Yes
INV_301170,V565,2023-12-22,2023-09-20,95638.0,7926.45,107383.79,,2023-01-14,25.0,3,John Smith,6.0,Adjustment,27,18059,-31.74,FALSE
INV_258298,V432,2023-01-27,2023-06-06,79822.0,10120.21,87943.49,paid,2023-03-13,10.0,1,Mike Johnson,5.0,,44,22302,31.92,1
INV_757616,V146,2023-07-07,2023-01-02,60355.0,5853.01,68934.64,Rejected ,2023-10-23,20.0,5,Sarah Williams,8.0,Credit,37,27886,94.12,
INV_175632,V993,2023-09-13,2023-11-19,76401.0,12511.99,89930.49,N,2023-07-01,15.0,4,Jane Doe,8.0,,50,19986,-25.58,
INV_920972,V460,2023-04-11,2023-06-23,54333.0,5867.52,62702.87,Approved ,2023-04-24,27.0,5,Jane Doe,3.0,,43,14388,-34.98,No
INV_541813,V513,2023-12-15,2023-10-17,74674.0,9447.14,81157.85,1,2023-06-14,4.0,2,Tom Brown,10.0,Credit Note,10,28074,75.42,Yes
INV_434595,V451,2023-04-16,2023-04-27,7224.0,535.17,8447.32,0,2023-07-20,16.0,5,Tom Brown,6.0,Credit Note,14,4683,40.36,0
INV_607055,V831,2023-04-08,2023-03-14,83805.0,11230.07,88918.93,Y,2023-07-21,22.0,4,jane,6.0,,10,23471,94.25,0
INV_802976,V488,2023-06-28,2023-06-22,-100.0,5387.91,65796.27,0,2023-04-11,4.0,3,,4.0,Credit,1,38424,58.22,0
INV_100704,V844,2023-11-12,2023-07-27,6809.0,450.75,7343.63,Y,2023-12-21,6.0,5,John Smith,5.0,Credit,4,26952,-28.16,no
INV_968235,V194,2023-06-14,2023-11-04,2393.0,425.02,2793.33,0,2023-10-14,26.0,3,john,1.0,invoice,10,26722,38.58,1 
INV_620232,V455,2023-10-04,2023-02-19,12533.0,1826.22,14438.96,Approved ,2023-12-01,5.0,3,jane,,Credit,4,11475,58.31,No
INV_915922,V918,2023-05-09,2023-02-10,18045.0,1200.26,19488.49,Approved,2023-07-01,,5,Mike Johnson,9.0,,28,39581,-46.52,FALSE
INV_443873,V605,2023-07-07,2023-05-01,2201.0,114.89,2576.94,Approved,2023-05-01,18.0,4,Tom Brown,9.0,invoice,20,20271,59.74,TRUE 
INV_386924,V571,2023-04-15,2023-05-21,44321.0,3446.7,47463.51,0,2023-10-11,12.0,3,Jane Doe,10.0,Credit,42,42819,16.93,0
INV_333158,V380,2023-12-18,2023-10-10,60512.0,10099.99,68878.89,paid,2023-04-15,20.0,5,Mike Johnson,6.0,invoice,33,16585,37.24,
INV_849012,V241,2023-12-06,2023-04-06,47206.0,2800.48,54726.99,Pending,2023-11-09,28.0,3,Sarah Williams,3.0,Debit Note,14,1130,95.7,1
INV_499564,V940,2023-06-10,2023-07-18,69884.0,4042.3,74517.79,Paid,2023-11-20,28.0,5,,7.0,Debit Note,25,23895,-19.8,Low
INV_908287,,2023-01-26,2023-03-12,84755.0,6552.92,92646.71,0,2023-07-11,15.0,2,Tom Brown,1.0,Credit Note,45,30709,84.14,yes
INV_838730,V782,2023-03-16,2023-07-08,86357.0,5648.75,93354.81,,2023-08-02,16.0,3,Tom Brown,6.0,,29,35779,28.38,No
INV_545665,V239,2023-08-25,2023-07-09,94067.0,5440.5,106313.93,,2023-11-23,21.0,1,Tom Brown,,Invoice,45,36237,71.5,1
INV_541238,V155,2023-12-19,2023-09-21,86055.0,15433.17,91687.74,,2023-07-16,27.0,4,john,10.0,invoice,35,35586,-27.01,0
INV_338853,V528,2023-11-22,2023-12-16,21073.0,3300.33,23783.28,1,2023-11-26,16.0,3,Jane Doe,9.0,Adjustment,5,4929,72.3,1
INV_908640,V438,2023-07-11,2023-06-13,48098.0,3321.22,51111.85,pending,2023-06-22,11.0,1,,8.0,Adjustment,27,10399,9.08,FALSE
INV_746815,V210,2023-12-15,2023-12-16,87955.0,14713.01,97442.53,0,2023-07-28,22.0,1,John Smith,8.0,invoice,6,19921,-37.04,No
INV_155965,V817,2023-02-10,2023-03-04,28772.0,3250.39,30537.91,0,2023-09-20,22.0,3,Mike Johnson,4.0,Credit,29,9070,-27.21,0
INV_196020,V729,2023-09-22,2023-05-28,75896.0,11671.58,83158.71,Rejected,2023-05-06,28.0,5,Jane Doe,1.0,,25,49210,-14.74,FALSE
INV_369552,V904,2023-10-01,2023-11-14,28904.0,3828.75,30401.72,Rejected ,2023-01-08,21.0,4,Sarah Williams,9.0,Credit,10,9775,52.52,1
INV_470162,V133,2023-03-02,2023-10-28,25621.0,4418.64,29472.27,paid,2023-01-22,8.0,5,John Smith,4.0,Adjustment,44,4886,90.35,no
INV_126167,V785,2023-07-21,2023-03-11,32410.0,4424.5,34295.55,Pending,2023-08-26,10.0,4,,6.0,Invoice,38,13256,21.19,FALSE
INV_351309,V627,2023-09-22,2023-12-19,92588.0,12486.03,97241.26,1,2023-02-11,7.0,1,john,10.0,Debit Note,31,11140,51.68,
INV_966000,V520,2023-02-21,2023-09-02,80426.0,9353.62,93501.66,,2023-11-25,30.0,2,Mike Johnson,10.0,Credit Note,35,2464,18.67,1
INV_185334,V681,2023-02-06,2023-01-27,59178.0,,62706.25,0,2023-01-13,16.0,3,,,Credit Note,27,35785,-2.11,
INV_833311,V112,2023-01-03,2023-08-03,77117.0,5286.25,85596.02,0,2023-04-18,9.0,3,john,10.0,Adjustment,7,45975,-25.52,1
INV_769532,V284,2023-06-05,2023-08-10,64976.0,6112.77,69858.69,Approved,2023-12-11,10.0,2,Sarah Williams,3.0,Debit Note,13,36798,-10.79,no
INV_294458,V389,2023-12-13,2023-09-10,60496.0,5240.35,69823.04,Rejected ,2023-06-11,17.0,2,Mike Johnson,1.0,,7,12901,-20.16,0
INV_650069,V850,N/A,2023-06-27,45244.0,6938.3,52547.8,Approved ,2023-05-16,15.0,5,Sarah Williams,6.0,Debit Note,36,30050,29.33,High
INV_184977,V227,2023-08-04,2023-03-12,61205.0,10298.19,65096.08,Rejected,2023-02-07,28.0,5,john,10.0,Invoice,46,31369,-8.33,0
INV_527747,V881,2023-03-06,2023-02-26,16899.0,1086.07,19004.85,1,2023-07-10,30.0,5,Tom Brown,8.0,Invoice,13,15067,-8.34,FALSE
INV_303024,V852,2023-09-13,2023-10-20,27552.0,4836.54,31936.39,Approved,2023-10-10,21.0,4,Tom Brown,1.0,,8,49891,61.13,no
INV_237894,V288,2023-06-03,2023-04-10,34984.0,1924.97,36885.93,Approved,2023-01-03,0.0,2,jane,2.0,Credit,43,4473,-26.99,High
