Invoice_ID,Vendor_ID,Invoice_Date,Due_Date,Invoice_Amount,Tax_Amount,Total_Amount,Payment_Status,Payment_Date,Processing_Days,Approval_Level,Approved_By,Vendor_Reliability_Score,Transaction_Type,Invoice_Frequency,Avg_Invoice_Amount,Deviation_From_Avg,Fraud_Flag,Fraud_Real,Amount_ZScore,Deviation_Abs,Processing_ZScore,Tax_Ratio,risk_composite,Anomaly_Label,Anomaly_Score,Combined_Anomaly
INV_507382,V344,2023-11-06,2023-01-04,50063.0,10867.11,108346.35,0,2023-01-05,30.0,3,Sarah Williams,3.0,Invoice,7,24695,96.63,1,1.0,-0.0673385583864135,96.63,0.2611649040270709,0.10029973321667043,0.6475324472813433,1,-0.03992952956925411,1
INV_548895,V598,2023-02-23,2023-09-06,82231.0,6362.11,90285.16,Rejected,2023-04-13,24.0,1,Sarah Williams,9.0,Adjustment,36,37701,-19.46,High,1.0,-0.06215396480660199,19.46,0.1344584166681094,0.07046684084073174,0.14597955546153682,0,0.03562717530130477,0
INV_430137,V417,2023-03-04,2023-03-02,32950.0,2343.43,35946.43,Approved,2023-04-18,1.0,4,John Smith,4.0,,50,44495,39.71,Yes,1.0,-0.07009670157005297,39.71,-0.3512497848745762,0.06519228752340635,0.475836808045197,0,0.03607157075604106,0
INV_748801,V166,2023-11-12,2023-07-17,60772.0,6742.79,70592.47,Rejected,2023-12-15,16.0,4,Sarah Williams,8.0,Credit,39,47835,75.55,No,0.0,-0.06561256321586509,75.55,-0.034483566477172545,0.0955171281016233,0.3949450476147489,0,0.0519157883673127,1
INV_335515,V207,2023-05-07,2023-11-10,25857.0,2673.8,28254.15,N,2023-07-08,23.0,5,John Smith,7.0,,7,25875,59.61,0,0.0,-0.07123989736281607,59.61,0.11334066877494917,0.09463388564157832,0.4150790797888056,0,0.04255537346787602,1
INV_924503,V530,2023-08-18,2023-07-08,94626.0,6346.35,104275.78,Paid,2023-07-26,17.0,3,Sarah Williams,9.0,Credit,12,43328,-42.79,no,0.0,-0.060156232979265395,42.79,-0.013365818584012302,0.06086120861431102,0.2374061193834549,0,0.031816020318278126,0
INV_828658,V961,2023-03-01,2023-08-04,60647.0,3748.5,66393.47,Rejected,2023-04-23,14.0,1,John Smith,3.0,Credit Note,28,46002,93.62,1,1.0,-0.06563270976515247,93.62,-0.07671906226349304,0.056458865608319614,0.5704944012925546,0,0.014835694183277237,1
INV_192680,V451,2023-05-26,2023-03-24,49461.0,8670.37,57466.95,Approved,2023-02-22,24.0,3,,5.0,Debit Note,14,4322,79.54,No,0.0,-0.06743558416778153,79.54,0.1344584166681094,0.15087576424362178,0.5072758793337727,0,0.04156027666663342,1
INV_558286,V610,2023-09-28,2023-10-04,31741.0,5608.62,34634.86,0,2023-12-14,29.0,2,john,8.0,Credit Note,30,9584,32.5,FALSE,0.0,-0.07029155899476051,32.5,0.24004715613391064,0.16193569138145786,0.2575653852190387,0,0.04875084367950355,0
INV_550979,V307,2023-04-06,2023-03-01,22856.0,2293.84,25990.61,1,2023-12-09,21.0,5,Mike Johnson,1.0,Invoice ,29,25195,43.54,0,0.0,-0.07172357571810749,43.54,0.07110517298862867,0.08825648955526631,0.5706304910919159,0,0.04220683875289971,0
INV_162285,V107,2023-07-17,2023-06-25,76285.0,7602.55,82660.6,Nan,2023-10-23,14.0,3,Mike Johnson,6.0,,22,37886,-15.38,Yes,1.0,-0.06311229586310409,15.38,-0.07671906226349304,0.0919730802825046,0.2702703185121448,0,0.07933807761798572,0
INV_127343,V875,2023-05-28,2023-10-28,68934.0,6563.69,79735.7,Pending,2023-07-17,23.0,5,John Smith,5.0,Invoice,23,2662,95.71,SAFE,0.0,-0.06429707413359632,95.71,0.11334066877494917,0.08231808336792679,0.5919905151429615,1,-0.0061815017922574045,1
INV_799516,V372,2023-11-14,2023-02-05,9553.0,1414.12,10657.39,Rejected,2023-02-06,5.0,5,Tom Brown,10.0,invoice,36,30349,17.24,TRUE,1.0,-0.0738676520794676,17.24,-0.2667787933019352,0.13268914809348253,0.2065103494111838,0,0.027299421548583946,0
INV_590146,V487,2023-08-15,2023-10-09,96122.0,12076.83,103077.48,Paid,2023-04-05,21.0,3,john,9.0,Credit,25,24763,-20.83,0,0.0,-0.05991511907739403,20.83,0.07110517298862867,0.11716264309139106,0.1801387997637731,0,0.027369933450300143,0
INV_440895,V982,2023-02-11,2023-10-27,59491.0,7854.58,68545.43,N,2023-10-14,8.0,5,Tom Brown,7.0,Credit,1,36742,61.82,High,1.0,-0.06581902505296217,61.82,-0.2034255496224545,0.11458940442856658,0.43413763745396067,0,0.03834709569924427,1
INV_761412,V223,2023-04-08,2023-08-04,63551.0,11259.71,74548.59,Pending,2023-10-07,26.0,5,john,2.0,,30,2111,98.75,no,0.0,-0.06516466513210806,98.75,0.1766939124544299,0.15103853741566406,0.7157870198945862,1,-0.04499635594935569,1
INV_612690,V894,2023-01-27,2023-04-06,38675.0,2821.38,41310.05,N,2023-05-05,3.0,3,,1.0,,35,30221,-10.81,0,0.0,-0.06917398961269097,10.81,-0.30901428908825573,0.06829766606431123,0.4676169412857766,0,0.060406403702861045,0
INV_346455,V729,TBD,2023-04-19,6802.0,380.49,7555.44,Approved,2023-12-16,14.0,2,Mike Johnson,10.0,Debit Note,18,41711,68.27,No,0.0,-0.07431103733618427,68.27,-0.07671906226349304,0.05035974079603571,0.27118006680676077,0,0.011240088405066462,1
INV_152932,V175,2023-03-12,2023-12-25,85670.0,5107.32,93985.47,Approved,2023-12-27,19.0,5,John Smith,10.0,Invoice,33,18638,90.55,High,1.0,-0.0615996929426076,90.55,0.028869677202308187,0.05434159131193364,0.38830039016886775,0,0.00463991707688044,1
INV_967981,V261,2023-12-09,2023-06-08,50063.0,11416.82,106552.2,Paid,2023-09-06,7.0,2,John Smith,4.0,invoice,47,21214,8.41,TRUE,1.0,-0.0673385583864135,8.41,-0.22454329751561475,0.10714767034373762,0.3223792063046249,0,0.024956164398236336,0
INV_211493,Vendor,2023-08-02,2023-05-14,91039.0,11147.42,100588.37,Pending,2023-02-09,11.0,5,john,8.0,Adjustment,33,16040,85.99,0,0.0,-0.06073435835761606,85.99,-0.14007230594297376,0.11082215568261024,0.4611277175629693,0,0.012792238206421558,1
INV_756964,V958,2023-08-03,2023-12-28,594.0,42.66,642.13,0,2023-01-02,15.0,1,John Smith,3.0,Adjustment,13,47554,82.59,1,1.0,-0.0753115955599927,82.59,-0.05560131437033279,0.0664351455312787,0.5361725162675485,1,-0.012935680980284414,1
INV_237804,V448,2023-06-11,2023-07-27,95512.0,5214.76,110012.66,Nan,2023-04-06,22.0,3,Mike Johnson,10.0,Credit,33,19802,28.69,Yes,1.0,-0.06001343423791645,28.69,0.09222292088178892,0.04740145361452037,0.17190612497985164,0,0.0351804536728042,0
INV_486014,V435,2023-04-27,2023-12-27,23659.0,3913.09,26208.25,Nan,2023-09-20,30.0,1,john,7.0,invoice,3,32309,79.3,0,0.0,-0.07159415428548535,79.3,0.2611649040270709,0.14930756536586762,0.4163935664611577,1,-0.005180650109427587,1
INV_502690,V795,2023-05-23,2023-11-09,77423.0,12930.21,84438.05,Paid,2023-07-03,22.0,1,John Smith,9.0,Credit Note,34,41113,74.31,0,0.0,-0.06292888167839178,74.31,0.09222292088178892,0.15313250365208575,0.3043492144679467,1,-0.004482239252842635,1
INV_801443,V175,2023-01-10,2023-02-13,80778.0,7023.47,88484.13,N,2023-04-15,24.0,3,Tom Brown,1.0,,44,24111,-36.06,1,1.0,-0.0623881482955185,36.06,0.1344584166681094,0.07937547670977835,0.5158263921593202,0,0.03882342071533312,0
INV_935911,V534,2023-07-24,2023-09-27,70976.0,6540.11,76587.65,1,2023-05-06,2.0,2,john,7.0,Credit,11,36576,42.64,1,1.0,-0.06396796010443768,42.64,-0.33013203698141597,0.08539379390802565,0.33523339756809994,0,0.06540086986139448,0
INV_988704,V350,2023-04-06,2023-04-01,94319.0,6874.92,102244.86,Pending,2023-01-27,5.0,3,Mike Johnson,7.0,Credit,8,22276,90.42,Yes,1.0,-0.0602057129043152,90.42,-0.2667787933019352,0.06723976149021085,0.4883179615761533,0,0.0032277058241514944,1
INV_240402,V183,2023-05-07,2023-10-16,11445.0,1181.84,13222.15,Approved,2023-10-16,13.0,4,Sarah Williams,2.0,Credit,5,7645,-1.58,0,0.0,-0.07356271390945382,1.58,-0.09783681015665328,0.08938334537121422,0.3941280643053888,0,0.02512016777117665,0
INV_225008,V951,2023-07-13,2023-12-19,57517.0,10185.35,65936.69,Rejected,2023-02-12,16.0,1,Sarah Williams,6.0,Credit Note,39,26595,-31.59,yes,1.0,-0.06613717935930846,31.59,-0.034483566477172545,0.15447166061869347,0.2731699708434376,0,0.05963678097315922,0
INV_362308,V622,2023-01-03,2023-02-13,95142.0,15680.26,100451.2,N,2023-09-02,19.0,3,Tom Brown,4.0,invoice,21,23826,22.53,Low,0.0,-0.060073068023807095,22.53,0.028869677202308187,0.15609828454015484,0.35393506518510764,0,0.020593737984167415,0
INV_829133,V530,2023-09-27,2023-11-24,36005.0,4946.22,38674.57,Rejected,2023-02-19,12.0,4,,7.0,Adjustment,18,49323,4.03,FALSE,0.0,-0.0696043199054694,4.03,-0.11895455804981352,0.1278933418005682,0.22885404768856593,0,0.05059733556845081,0
INV_514157,V258,2023-01-27,2023-09-02,58397.0,5107.32,62385.06,Pending,2023-07-13,4.0,2,Mike Johnson,1.0,Invoice,27,21245,3.45,No,0.0,-0.06599534765232531,3.45,-0.2878965411950955,0.08186767793442853,0.4217335507097294,0,0.06142346078683658,0
INV_261159,V926,2023-08-24,2023-01-09,15560.0,2319.7,17296.45,Rejected,2023-06-01,25.0,1,Tom Brown,4.0,Credit Note,50,30385,90.46,Yes,1.0,-0.07289948950691327,90.46,0.15557616456126966,0.13411422575152704,0.539296322585573,1,-0.003824426318913998,1
INV_469214,V885,2023-07-15,2023-11-17,44835.0,6872.5,48577.75,Rejected,2023-05-27,8.0,5,Tom Brown,6.0,,38,39084,-27.38,FALSE,0.0,-0.06818116766380888,27.38,-0.2034255496224545,0.1414742346032906,0.36629006597612995,0,0.053059681496632205,0
INV_691162,V244,2023-11-07,2023-10-07,99734.0,8469.83,107105.19,Paid,2023-07-16,12.0,1,Tom Brown,7.0,Adjustment,14,13219,-40.36,no,0.0,-0.0593329643891859,40.36,-0.11895455804981352,0.07907954787251673,0.2757897765853092,0,0.01830018030094066,0
INV_177898,V151,2023-01-20,2023-10-20,15468.0,991.07,17497.55,0,2023-09-06,22.0,3,Tom Brown,9.0,Adjustment,7,14387,52.61,1,1.0,-0.07291431736718879,52.61,0.09222292088178892,0.05664050109872525,0.28124630160570613,0,0.04136516342035024,1
INV_606442,V330,2023-12-22,2023-01-11,93460.0,7524.85,105785.02,Approved,2023-12-25,26.0,1,,7.0,Credit,11,42763,20.18,Low,0.0,-0.06034415999101808,20.18,0.1766939124544299,0.07113341756706196,0.2241129188663681,0,0.022073795658426598,0
INV_318117,V370,2023-11-07,2023-03-26,87247.0,13955.02,94539.02,Pending,2023-10-26,20.0,5,Jane Doe,1.0,Credit,4,44717,81.93,0,0.0,-0.06134552407679801,81.93,0.049987425095468434,0.14761121915585754,0.6805572185796799,1,-0.031296260489291905,1
INV_569134,V941,2023-10-03,2023-10-06,96794.0,16572.47,103240.42,0,2023-06-09,15.0,2,Mike Johnson,9.0,,3,38974,98.69,FALSE,0.0,-0.05980681122842508,98.69,-0.05560131437033279,0.160523078073491,0.3913715594012349,1,-0.06847613272872866,1
INV_320799,V282,2023-02-27,2023-03-20,74102.0,9938.17,86001.02,Pending,2023-12-12,19.0,5,Mike Johnson,4.0,,1,43285,-46.76,1,1.0,-0.06346413519985888,46.76,0.028869677202308187,0.11555874569859752,0.46730327862031795,1,-8.506282827996925e-05,1
INV_229620,V732,2023-02-17,2023-03-16,14890.0,2220.03,16998.65,1,2023-12-02,24.0,3,Jane Doe,6.0,Adjustment,8,25317,-7.46,TRUE,1.0,-0.07300747501109363,7.46,0.1344584166681094,0.1306003712059487,0.25715025750243514,0,0.04296340509399399,0
INV_741274,V762,2023-05-28,2023-11-05,50063.0,10909.97,94981.44,Rejected,2023-05-18,14.0,1,Mike Johnson,10.0,Credit,12,12141,35.19,Yes,1.0,-0.0673385583864135,35.19,-0.07671906226349304,0.11486423031699666,0.15054557101680666,0,0.02871629354511468,0
INV_464733,V400,2023-03-28,2023-09-25,36456.0,5275.62,39424.86,0,2023-02-04,30.0,5,John Smith,9.0,Credit Note,46,12653,94.64,0,0.0,-0.06953163115564054,94.64,0.2611649040270709,0.1338145525437503,0.47200106183518875,1,-0.023247901009583627,1
INV_599226,V420,2023-06-18,2023-07-04,27586.0,3196.6,29318.65,Y,2023-05-01,12.0,2,Tom Brown,9.0,Adjustment,17,10255,11.93,No,0.0,-0.07096123029307302,11.93,-0.11895455804981352,0.10902957673699164,0.14282542976608661,0,0.054236919796146865,0
INV_660847,V949,2023-02-12,2023-06-20,58972.0,8965.22,64202.6,Approved,2023-09-07,15.0,1,john,10.0,Credit,2,3622,33.12,1,1.0,-0.06590267352560336,33.12,-0.05560131437033279,0.13963951615666653,0.1408807318606706,0,0.014621939605500678,0
INV_314548,V913,2023-11-08,2023-02-25,83856.0,10440.44,89968.02,Approved,2023-06-13,25.0,5,Tom Brown,15.0,Credit Note,38,2606,37.46,1,1.0,-0.061892059665866056,37.46,0.15557616456126966,0.11604612394493065,0.07309483661736367,1,-0.010693137922134,1
INV_755608,V955,2023-12-08,2023-04-16,25201.0,4429.04,26581.6,Approved,2023-12-23,2.0,5,Sarah Williams,1.0,Credit Note,41,26057,-33.36,Yes,1.0,-0.07134562645347624,33.36,-0.33013203698141597,0.16662051945706804,0.5788689308379077,0,0.009476723955394506,0
INV_754331,V859,2023-05-12,2023-02-21,99207.0,13190.89,108086.65,N,2023-08-20,24.0,2,Sarah Williams,10.0,,46,36874,34.6,FALSE,0.0,-0.0594179022409815,34.6,0.1344584166681094,0.12203995590574784,0.17585234294841273,1,-0.011715629859296306,1
INV_276410,V712,2023-09-09,2023-01-28,66915.0,10958.26,75433.56,Pending,2023-04-28,21.0,2,jane,4.0,Debit Note,9,27121,17.44,no,0.0,-0.06462248119768609,17.44,0.07110517298862867,0.14527035446822342,0.32591027218783153,0,0.056278422110527526,0
INV_714932,V168,2023-05-08,2023-05-17,9999999.0,3446.43,79614.35,Paid,2023-06-23,21.0,5,Jane Doe,6.0,Adjustment,22,45574,27.75,Yes,1.0,1.5363164498557969,27.75,0.07110517298862867,0.04328905530221624,0.6411790659194536,1,-0.045756731448133525,1
INV_152335,V573,2023-08-28,2023-11-21,34421.0,3558.22,36562.06,Approved,2023-08-17,21.0,4,Tom Brown,5.0,Credit Note,30,3457,9.43,yes,1.0,-0.06985961697803908,9.43,0.07110517298862867,0.09732000877412268,0.30792769934390213,0,0.05292371482757302,0
INV_109574,V948,2023-10-24,2023-07-09,59088.0,8904.6,69456.33,Approved,2023-04-10,15.0,4,Mike Johnson,10.0,Invoice,46,14702,88.62,TRUE,1.0,-0.06588397752786468,88.62,-0.05560131437033279,0.12820429757806093,0.36737699266112284,0,0.02886823428508395,1
INV_341903,V978,2023-01-28,2023-12-05,35241.0,5396.72,39232.94,1,2023-06-05,24.0,2,jane,8.0,Credit Note,28,37393,32.14,TRUE,1.0,-0.06972745561471387,32.14,0.1344584166681094,0.13755583955727,0.2405342536231592,0,0.07618839469922045,0
INV_482585,V216,2023-03-14,2023-09-25,93426.0,9328.71,106292.02,Rejected,2023-01-11,10.0,5,Tom Brown,4.0,invoice,40,47785,80.83,yes,1.0,-0.060349639852424246,80.83,-0.16119005383613402,0.08776491405469572,0.5887384360459049,0,0.0028054890528857457,1
INV_208874,V710,2023-04-02,2023-11-12,67724.0,4901.6,79335.45,Rejected,2023-04-17,1.0,1,Sarah Williams,6.0,Credit Note,10,13887,19.82,No,0.0,-0.06449209273069817,19.82,-0.3512497848745762,0.061783225531587715,0.2850458862773261,0,0.04128868556053977,0
INV_928796,V734,32/01/2023,2023-02-23,29530.0,1951.07,34132.23,Y,2023-01-27,25.0,5,Sarah Williams,9.0,Credit Note,4,15528,66.05,High,1.0,-0.07064791115855569,66.05,0.15557616456126966,0.05716210162652718,0.3706160069159016,0,0.016201165803673756,1
INV_313490,V353,2023-10-14,2023-03-24,5237.0,596.57,6170.55,1,2023-07-19,10.0,3,jane,9.0,Credit Note,4,7389,16.67,yes,1.0,-0.07456327213326226,16.67,-0.16119005383613402,0.09668019868569253,0.18410116250207256,0,0.017494896881252775,0
INV_779423,V252,2023-07-24,2023-11-10,64863.0,8329.34,76175.07,Nan,2023-07-10,25.0,4,jane,6.0,invoice,43,33727,42.09,Low,0.0,-0.06495320695078771,42.09,0.15557616456126966,0.10934469768127551,0.382597066074348,0,0.059551908732023096,0
INV_328117,V405,2023-01-25,2023-05-19,86271.0,5157.33,100839.45,Nan,2023-11-25,13.0,2,Sarah Williams,7.0,Invoice,34,44543,43.36,0,0.0,-0.06150282833363387,43.36,-0.09783681015665328,0.05114397192765331,0.30205608719022475,0,0.0610439805758925,0
INV_747044,V898,2023-11-17,2023-05-18,18748.0,1181.45,19877.7,Paid,2023-06-20,4.0,1,Sarah Williams,1.0,invoice,37,34204,42.65,1,1.0,-0.07238567191388794,42.65,-0.2878965411950955,0.05943595083938283,0.5206116155620419,0,0.03562556989058685,0
INV_264832,V842,2023-04-21,2023-05-15,79931.0,13760.45,93038.86,0,2023-12-28,3.0,3,John Smith,6.0,Adjustment,17,7977,66.28,TRUE,1.0,-0.06252466131348978,66.28,-0.30901428908825573,0.1479000280098015,0.4576970756259363,0,0.016366089870473,1
INV_598690,V220,2023-09-17,2023-03-05,72165.0,4975.47,76964.9,Paid,2023-09-11,9.0,1,Sarah Williams,2.0,Credit ,33,22012,25.76,FALSE,0.0,-0.06377632612761613,25.76,-0.18230780172929426,0.0646459619904658,0.4173814354849174,0,0.0622376440217326,0
INV_233521,V201,2023-10-04,2023-06-18,16414.0,2896.52,17288.83,0,2023-07-25,11.0,1,John Smith,2.0,,42,22964,38.3,1,1.0,-0.07276184828218189,38.3,-0.14007230594297376,0.16753707451574223,0.4504632155478825,0,0.05068533474207504,0
INV_913976,V487,2023-07-19,2023-09-02,29332.0,3021.68,33466.58,1,2023-08-05,9.0,2,jane,2.0,Adjustment,49,27474,95.85,0,0.0,-0.0706798232926269,95.85,-0.18230780172929426,0.09028947684525876,0.6490321349179196,0,0.004716782697625321,1
INV_231532,V331,2023-10-10,2023-10-25,55940.0,3897.38,60026.22,0,2023-10-13,10.0,2,,3.0,Debit Note,17,26236,-48.31,Yes,1.0,-0.06639134822511805,48.31,-0.16119005383613402,0.06492795981489423,0.4673867777204437,0,0.05765180989835228,0
INV_895798,V472,2023-10-11,2023-07-04,30683.0,4071.89,34150.49,Rejected,2023-03-19,10.0,2,Tom Brown,9.0,Debit Note,27,48285,23.23,yes,1.0,-0.0704620793879289,23.23,-0.16119005383613402,0.11923372109741324,0.1829609239530059,0,0.06033468087456073,0
INV_907848,V575,2023-06-23,2023-05-02,17245.0,1105.26,19525.5,0,2023-10-12,27.0,2,Sarah Williams,1.0,Invoice,45,44354,13.82,0,0.0,-0.07262791402251939,13.82,0.19781166034759015,0.056605976799569795,0.44065733185664246,0,0.009858498242185598,0
INV_514358,V304,2023-09-16,2023-12-14,74533.0,11412.38,79359.08,Approved,2023-06-25,20.0,1,,3.0,Debit Note,33,10132,80.12,TRUE,1.0,-0.063394669897916,80.12,0.049987425095468434,0.14380685864805892,0.5255370477439035,0,0.018343770755469946,1
INV_221466,V126,2023-08-27,2023-06-28,98884.0,16417.2,115563.01,Pending,2023-05-08,6.0,5,john,8.0,invoice,7,36788,45.36,no,0.0,-0.059469960924340086,45.36,-0.24566104540877498,0.14206275866300125,0.3548231489961842,1,-0.03216669342211409,1
INV_878005,V450,2023-03-27,2023-09-03,50063.0,5958.16,41680.46,Rejected,2023-06-12,9.0,2,Jane Doe,3.0,Adjustment,26,48039,94.99,1,1.0,-0.0673385583864135,94.99,-0.18230780172929426,0.14294851832249453,0.6107838819366769,0,0.01310397379509548,1
INV_725044,V164,2023-06-15,2023-08-11,74565.0,9057.53,87972.38,Approved,2023-06-06,6.0,3,Jane Doe,10.0,Adjustment,1,44885,8.13,0,0.0,-0.06338951238129843,8.13,-0.24566104540877498,0.10295879229367218,0.13391705928757594,0,0.011055464909989932,0
INV_140946,V133,Invalid,2023-03-07,94175.0,11934.03,107422.25,Rejected,2023-04-12,0.0,2,jane,1.0,Credit Note,21,27106,25.31,0,0.0,-0.06022892172909426,25.31,-0.37236753276773643,0.11109458236073068,0.49883091426097936,0,0.00376660616936636,0
INV_140960,V673,2023-03-27,2023-09-28,58292.0,5289.77,61664.24,1,2023-05-22,12.0,4,,2.0,Invoice,27,33924,47.5,TRUE,1.0,-0.0660122707537267,47.5,-0.11895455804981352,0.0857834297479382,0.5335456378582174,0,0.07798381875685712,0
INV_332577,V202,2023-07-04,2023-04-03,22610.0,2512.58,26271.19,Pending,2023-05-19,3.0,4,John Smith,1.0,Debit Note,45,39556,75.22,1,1.0,-0.07176322412710505,75.22,-0.30901428908825573,0.09564012897778898,0.6813647881886593,0,0.014251172226703968,1
INV_522726,V424,2023-05-25,2023-11-12,50063.0,4566.25,40308.57,Approved,2023-12-09,1.0,3,John Smith,2.0,Invoice,30,23927,79.68,FALSE,0.0,-0.0673385583864135,79.68,-0.3512497848745762,0.113282361542471,0.6451951794084693,0,0.0383856587087163,1
INV_622991,V963,2023-10-02,2023-01-08,31117.0,3385.48,36398.28,Y,2023-05-21,3.0,4,,1.0,Credit,43,38412,49.45,1,1.0,-0.07039213056880311,49.45,-0.30901428908825573,0.09301208738434893,0.6037805694769991,0,0.03869652957367159,0
INV_669082,V581,2023-10-03,2023-10-14,34572.0,4464.03,38585.82,Paid,2023-12-09,4.0,2,Jane Doe,10.0,invoice,42,4491,22.56,0,0.0,-0.06983527994649993,22.56,-0.2878965411950955,0.11569094553387746,0.16483153716856433,0,0.03744975614914847,0
INV_688229,V967,2023-06-09,2023-02-04,96244.0,12691.13,106821.32,Paid,2023-01-23,20.0,4,jane,1.0,Invoice,41,40032,47.02,yes,1.0,-0.05989545604528955,47.02,0.049987425095468434,0.11880708832281794,0.5555372049733782,0,0.0005265397654329318,0
INV_638406,V729,2023-07-07,2023-02-09,59401.0,6237.24,67670.49,0,2023-11-04,-1.0,5,Mike Johnson,8.0,Invoice,48,7322,-13.92,no,0.0,-0.06583353056844907,13.92,-0.3934852806608967,0.09217075271658295,0.2839494982128243,0,0.024108505293906957,0
INV_235733,V360,2023-11-16,2023-01-15,64777.0,5314.52,70014.3,Rejected,2023-07-27,13.0,1,John Smith,4.0,Invoice,28,40007,46.41,1 ,1.0,-0.06496706777669743,46.41,-0.09783681015665328,0.07590620773184907,0.39689893507883744,0,0.06944059735878899,0
INV_319823,V209,2023-08-06,2023-06-14,52449.0,7255.14,56215.68,Nan,2023-05-23,24.0,5,Mike Johnson,10.0,Credit Note,33,43734,92.55,Low,0.0,-0.066954001053616,92.55,0.1344584166681094,0.12905900987055569,0.41120956271093967,0,0.009817247542165897,1
INV_120191,V847,2023-05-16,2023-01-22,99185.0,14175.17,109494.49,Pending,2023-01-07,20.0,4,John Smith,4.0,Credit Note,38,32308,-48.93,Low,0.0,-0.05942144803365607,48.93,0.049987425095468434,0.12946012169196824,0.45617240337105147,1,-0.019745899143737033,1
INV_182849,V349,TBD,2023-02-23,59130.0,3377.6,62146.73,Approved,2023-02-15,3.0,3,Tom Brown,10.0,Invoice,37,30531,-45.43,no,0.0,-0.06587720828730412,45.43,-0.30901428908825573,0.054348796791078145,0.2558175850206992,0,0.04036043450458715,0
INV_762035,V444,2023-05-21,2023-05-09,69927.0,11448.29,78827.06,Approved,2023-06-11,16.0,5,Sarah Williams,10.0,Credit Note,23,20176,-21.22,No,0.0,-0.06413702994605738,21.22,-0.034483566477172545,0.14523299486242416,0.18165994096078736,0,0.03959320193552873,0
INV_532367,V617,2023-11-21,2023-07-22,93188.0,5107.32,99486.78,Paid,2023-04-12,9.0,5,Sarah Williams,3.0,Credit Note,12,22656,93.21,0,0.0,-0.06038799888226742,93.21,-0.18230780172929426,0.051336670058072034,0.6640537700358475,1,-0.011670379980535328,1
INV_453169,V584,2023-10-20,2023-10-04,93421.0,16744.54,98641.45,N,2023-06-15,-5.0,1,jane,8.0,Credit,28,19058,63.65,Low,0.0,-0.06035044571439574,63.65,-0.4779562722335377,0.16975155981587864,0.3647135299779098,1,-0.04953675373798483,1
INV_889484,V794,2023-08-22,2023-02-17,72002.0,10292.18,79972.76,Paid,2023-12-04,4.0,4,john,4.0,Credit,37,36544,50.99,Yes,1.0,-0.06380259722788688,50.99,-0.2878965411950955,0.12869607101217967,0.49891500062484173,0,0.053392878957578715,1
INV_112757,V584,2023-08-26,2023-06-10,8176.0,475.31,9333.39,Approved,2023-01-07,13.0,4,Tom Brown,7.0,Credit,4,28842,6.82,1,1.0,-0.07408958646641739,6.82,-0.09783681015665328,0.050925762236443566,0.2349534388167815,0,0.026393138733277033,0
